Timestamp,Rainfall (mm),Total Rainfall (mm),Atmospheric Temperature (°C),Wind Direction,Average Wind Speed  (km/h),Wind Gust  (km/h),MSL Pressure (hPa),Average Humidity (%),Atmospheric Pressure (hPa),Average Delta T (°C),Average Dew Point (°C),AverageSolarRadiation (W/m2),Average Wet Bulb (°C),Average Wind Direction (°),Min Wind Speed  (km/h),Device ID
2026-01-30T23:25:44Z,0.00,73.20,12.07,S,0.00,0.00,1032.88,96.62,858.90,0.41,11.55,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T23:08:36Z,0.00,73.20,12.02,S,0.00,0.00,1032.68,96.58,858.70,0.41,11.49,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T22:51:28Z,0.00,73.20,12.09,WNW,0.00,0.00,1032.58,96.48,858.60,0.42,11.55,0.00,0.00,292.00,0.00,79DAAFB4
2026-01-30T22:34:09Z,0.00,73.20,12.24,S,0.00,0.00,1032.38,96.45,858.40,0.43,11.69,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T22:17:01Z,0.00,73.20,12.43,SW,0.00,0.00,1032.18,96.44,858.20,0.43,11.88,0.00,0.00,214.00,0.00,79DAAFB4
2026-01-30T21:59:41Z,0.00,73.20,12.46,S,0.00,0.00,1031.98,96.44,858.00,0.43,11.91,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T21:42:22Z,0.00,73.20,12.10,W,0.00,0.00,1031.98,96.23,858.00,0.45,11.52,0.00,0.00,273.00,0.00,79DAAFB4
2026-01-30T21:25:14Z,0.00,73.20,12.36,WNW,0.76,2.27,1031.88,96.08,857.90,0.47,11.75,0.00,0.00,283.00,0.00,79DAAFB4
2026-01-30T21:08:05Z,0.00,73.20,12.99,S,0.00,0.00,1031.68,96.15,857.70,0.46,12.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T20:50:57Z,0.00,73.20,13.20,S,0.00,0.00,1031.78,96.17,857.80,0.46,12.60,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T20:33:48Z,0.00,73.20,13.10,NE,2.56,2.99,1031.78,96.00,857.80,0.48,12.48,0.00,0.00,37.00,2.34,79DAAFB4
2026-01-30T20:16:40Z,0.00,73.20,13.29,S,0.00,0.00,1031.78,95.67,857.80,0.51,12.61,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T19:59:32Z,0.00,73.20,13.93,S,0.00,0.00,1031.88,95.91,857.90,0.49,13.29,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T19:42:24Z,0.00,73.20,13.98,S,0.00,0.00,1031.98,95.87,858.00,0.49,13.33,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T19:25:05Z,0.00,73.20,14.09,S,0.00,0.00,1031.98,95.81,858.00,0.50,13.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T19:07:57Z,0.00,73.20,14.10,S,0.00,0.00,1032.08,95.67,858.10,0.51,13.42,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T18:50:37Z,0.00,73.20,14.19,S,0.00,0.00,1032.18,95.63,858.20,0.52,13.50,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T18:33:27Z,0.00,73.20,14.31,S,0.00,0.00,1032.38,95.59,858.40,0.52,13.62,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T18:16:08Z,0.00,73.20,14.27,S,0.00,0.00,1032.58,95.50,858.60,0.53,13.56,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T17:58:59Z,0.00,73.20,14.02,S,0.00,0.00,1032.68,95.47,858.70,0.54,13.31,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T17:41:51Z,0.00,73.20,14.21,S,0.00,0.00,1032.88,95.23,858.90,0.56,13.46,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T17:24:43Z,0.00,73.20,14.48,S,0.00,0.00,1032.98,95.25,859.00,0.56,13.73,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T17:07:24Z,0.00,73.20,14.60,S,0.00,0.00,1033.18,95.14,859.20,0.58,13.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T16:50:15Z,0.00,73.20,14.85,W,4.25,4.36,1033.18,94.97,859.20,0.60,14.05,0.00,0.00,279.00,4.21,79DAAFB4
2026-01-30T16:33:06Z,0.00,73.20,15.08,S,0.00,0.00,1033.38,94.97,859.40,0.60,14.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T16:15:46Z,0.00,73.20,14.89,S,0.00,0.00,1033.28,94.89,859.30,0.60,14.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T15:59:00Z,0.00,73.20,14.04,W,1.55,2.95,1033.38,94.32,859.40,0.66,13.14,0.00,0.00,279.00,0.00,79DAAFB4
2026-01-30T15:41:52Z,0.00,73.20,14.26,S,0.00,0.00,1033.48,93.84,859.50,0.72,13.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T15:24:33Z,0.00,73.20,14.74,S,0.00,0.00,1033.58,93.41,859.60,0.77,13.69,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T15:07:14Z,0.00,73.20,15.11,S,0.00,0.00,1033.58,92.79,859.60,0.84,13.95,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T14:50:06Z,0.00,73.20,15.71,S,0.00,0.00,1033.48,92.03,859.50,0.93,14.42,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T14:32:46Z,0.00,73.20,16.16,S,0.00,0.00,1033.58,92.56,859.60,0.88,14.95,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T14:14:52Z,0.00,73.20,16.10,S,0.00,0.00,1037.93,92.13,859.50,0.93,14.82,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T13:57:33Z,0.00,73.20,16.51,S,0.00,0.00,1037.83,91.71,859.40,0.98,15.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T13:40:14Z,0.00,73.20,16.34,S,0.00,0.00,1037.73,91.65,859.30,0.98,14.98,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T13:23:06Z,0.00,73.20,16.80,S,0.00,0.00,1037.63,91.11,859.20,1.05,15.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T13:05:57Z,0.00,73.20,16.91,S,0.00,0.00,1037.63,90.71,859.20,1.10,15.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T12:48:49Z,0.00,73.20,17.04,S,0.00,0.00,1037.33,90.12,858.90,1.17,15.41,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T12:31:40Z,0.00,73.20,17.26,S,0.00,0.00,1037.13,89.50,858.70,1.25,15.52,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T12:14:32Z,0.00,73.20,17.38,S,0.00,0.00,1036.93,89.02,858.50,1.31,15.55,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T11:57:24Z,0.00,73.20,17.47,S,0.00,0.00,1036.93,88.80,858.50,1.33,15.60,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T11:40:16Z,0.00,73.20,17.66,S,0.00,0.00,1036.73,88.04,858.30,1.43,15.66,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T11:22:57Z,0.00,73.20,17.87,S,0.00,0.00,1036.63,87.10,858.20,1.54,15.69,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T11:05:49Z,0.00,73.20,18.12,S,0.00,0.00,1036.53,86.23,858.10,1.65,15.78,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T10:48:29Z,0.00,73.20,18.41,N,0.54,1.62,1036.33,85.42,857.90,1.76,15.92,0.00,0.00,10.00,0.00,79DAAFB4
2026-01-30T10:31:10Z,0.00,73.20,18.75,S,0.00,0.00,1036.33,83.33,857.90,2.02,15.87,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T10:14:02Z,0.00,73.20,19.10,NW,2.34,2.56,1036.13,81.57,857.70,2.24,15.87,0.00,0.00,311.00,2.12,79DAAFB4
2026-01-30T09:56:53Z,0.00,73.20,19.90,WNW,0.61,1.87,1035.93,78.71,857.50,2.63,16.09,0.00,0.00,299.00,0.00,79DAAFB4
2026-01-30T09:39:45Z,0.00,73.20,20.57,S,0.00,0.00,1035.93,75.61,857.50,3.05,16.11,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T09:22:36Z,0.00,73.20,22.42,NE,3.85,5.00,1035.63,69.46,857.20,3.96,16.56,0.00,0.00,51.00,3.28,79DAAFB4
2026-01-30T09:05:28Z,0.00,73.20,21.90,WNW,3.64,4.75,1035.43,71.36,857.00,3.67,16.48,0.00,0.00,303.00,2.41,79DAAFB4
2026-01-30T08:48:20Z,0.00,73.20,21.79,W,4.14,4.32,1035.43,71.04,857.00,3.71,16.31,0.00,0.00,280.00,3.92,79DAAFB4
2026-01-30T08:31:12Z,0.00,73.20,22.60,S,0.00,0.00,1035.23,68.38,856.80,4.11,16.48,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T08:13:52Z,0.00,73.20,22.67,S,0.00,0.00,1035.23,67.79,856.80,4.20,16.41,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T07:56:44Z,0.00,73.20,23.19,W,5.80,6.16,1035.23,65.06,856.80,4.61,16.26,0.00,0.00,275.00,5.62,79DAAFB4
2026-01-30T07:39:25Z,0.00,73.20,24.56,NE,5.15,5.47,1035.13,61.23,856.70,5.27,16.60,0.00,0.00,54.00,4.75,79DAAFB4
2026-01-30T07:22:06Z,0.00,73.20,26.42,WSW,0.00,0.00,1035.03,54.03,856.60,6.56,16.37,0.00,0.00,240.00,0.00,79DAAFB4
2026-01-30T07:04:57Z,0.00,73.20,26.94,ENE,3.02,4.36,1035.13,48.98,856.70,7.44,15.31,0.00,0.00,78.00,2.02,79DAAFB4
2026-01-30T06:47:49Z,0.00,73.20,27.77,NE,3.74,4.28,1035.23,41.55,856.80,8.85,13.52,0.00,0.00,49.00,2.81,79DAAFB4
2026-01-30T06:30:41Z,0.00,73.20,27.30,ESE,2.48,2.88,1035.43,42.57,857.00,8.59,13.47,0.00,0.00,105.00,2.23,79DAAFB4
2026-01-30T06:13:22Z,0.00,73.20,26.30,S,0.00,0.00,1035.73,44.76,857.30,8.04,13.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T05:56:13Z,0.00,73.20,25.35,NW,0.00,0.00,1036.13,48.55,857.70,7.28,13.73,0.00,0.00,309.00,0.00,79DAAFB4
2026-01-30T05:39:04Z,0.00,73.20,25.90,E,2.95,4.54,1036.43,48.90,858.00,7.30,14.34,0.00,0.00,86.00,0.00,79DAAFB4
2026-01-30T05:21:56Z,0.00,73.20,24.25,WNW,4.10,4.64,1036.73,54.44,858.30,6.23,14.48,0.00,0.00,296.00,3.85,79DAAFB4
2026-01-30T05:04:47Z,0.00,73.20,24.95,NNW,0.00,0.00,1037.03,50.65,858.60,6.89,14.01,0.00,0.00,330.00,0.00,79DAAFB4
2026-01-30T04:47:28Z,0.00,73.20,24.82,W,5.29,5.83,1037.33,53.57,858.90,6.43,14.76,0.00,0.00,276.00,4.64,79DAAFB4
2026-01-30T04:30:19Z,0.00,73.20,24.26,NE,5.33,5.94,1037.73,53.53,859.30,6.37,14.23,0.00,0.00,43.00,4.64,79DAAFB4
2026-01-30T04:13:11Z,0.00,73.20,23.33,S,0.00,0.00,1038.03,59.65,859.60,5.38,15.04,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T03:55:52Z,0.00,73.20,21.43,ESE,0.00,0.00,1038.43,71.56,860.00,3.62,16.08,0.00,0.00,111.00,0.00,79DAAFB4
2026-01-30T03:38:43Z,0.00,73.20,18.81,W,0.54,1.69,1038.73,82.10,860.30,2.17,15.69,0.00,0.00,276.00,0.00,79DAAFB4
2026-01-30T03:21:35Z,0.00,73.20,17.89,S,0.00,0.00,1039.03,90.23,860.60,1.17,16.27,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T03:04:27Z,0.00,73.20,16.96,S,0.00,0.00,1039.23,93.12,860.80,0.82,15.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T02:47:08Z,0.00,73.20,15.97,S,0.00,0.00,1039.33,96.15,860.90,0.46,15.36,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T02:29:59Z,0.00,73.20,14.26,S,0.00,0.00,1039.33,96.35,860.90,0.44,13.69,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T02:12:51Z,0.00,73.20,13.84,WNW,4.14,4.54,1039.33,96.58,860.90,0.41,13.31,0.00,0.00,300.00,3.82,79DAAFB4
2026-01-30T01:55:43Z,0.00,73.20,13.16,NW,0.54,1.69,1039.43,96.53,861.00,0.42,12.62,0.00,0.00,304.00,0.00,79DAAFB4
2026-01-30T01:38:35Z,0.00,73.20,12.93,W,2.59,2.66,1039.43,96.68,861.00,0.40,12.42,0.00,0.00,265.00,2.52,79DAAFB4
2026-01-30T01:21:27Z,0.00,73.20,12.57,S,0.00,0.00,1039.23,96.70,860.80,0.40,12.06,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T01:04:08Z,0.00,73.20,12.33,S,0.00,0.00,1039.13,96.74,860.70,0.40,11.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T00:46:49Z,0.00,73.20,12.07,S,0.00,0.00,1038.93,96.75,860.50,0.39,11.57,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-30T00:29:40Z,0.00,73.20,11.98,W,2.66,2.88,1038.73,96.75,860.30,0.39,11.48,0.00,0.00,276.00,2.41,79DAAFB4
2026-01-30T00:12:32Z,0.00,73.20,11.76,WNW,3.53,3.78,1038.43,96.78,860.00,0.39,11.27,0.00,0.00,297.00,3.20,79DAAFB4
2026-01-29T23:55:23Z,0.20,73.20,11.58,S,0.00,0.00,1038.23,96.71,859.80,0.40,11.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T23:38:14Z,0.00,73.00,11.68,S,0.00,0.00,1038.13,96.74,859.70,0.40,11.18,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T23:21:06Z,0.00,73.00,11.59,S,0.00,0.00,1038.03,96.67,859.60,0.40,11.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T23:03:56Z,0.00,73.00,11.73,NE,0.00,0.00,1037.83,96.60,859.40,0.41,11.21,0.00,0.00,36.00,0.00,79DAAFB4
2026-01-29T22:46:48Z,0.00,73.00,11.92,WSW,0.83,2.52,1037.53,96.65,859.10,0.41,11.40,0.00,0.00,258.00,0.00,79DAAFB4
2026-01-29T22:29:40Z,0.00,73.00,12.09,WNW,2.74,2.95,1037.53,96.66,859.10,0.40,11.58,0.00,0.00,297.00,2.56,79DAAFB4
2026-01-29T22:12:32Z,0.00,73.00,12.18,S,0.00,0.00,1037.33,96.62,858.90,0.41,11.66,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T21:55:13Z,0.00,73.00,12.23,W,2.45,2.63,1037.13,96.57,858.70,0.41,11.70,0.00,0.00,270.00,2.16,79DAAFB4
2026-01-29T21:38:05Z,0.00,73.00,12.43,S,0.00,0.00,1037.03,96.53,858.60,0.42,11.89,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T21:20:45Z,0.00,73.00,12.65,S,0.00,0.00,1036.93,96.50,858.50,0.42,12.11,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T21:02:12Z,0.00,73.00,12.79,S,0.00,0.00,1036.73,96.50,858.30,0.42,12.25,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T20:45:04Z,0.00,73.00,12.71,S,0.00,0.00,1036.73,96.45,858.30,0.43,12.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T20:27:45Z,0.00,73.00,12.81,S,0.00,0.00,1036.63,96.43,858.20,0.43,12.26,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T20:10:26Z,0.00,73.00,12.75,S,0.00,0.00,1036.53,96.33,858.10,0.44,12.18,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T19:53:17Z,0.00,73.00,12.94,S,0.00,0.00,1036.53,96.37,858.10,0.44,12.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T19:36:09Z,0.00,73.00,12.99,WNW,0.00,0.00,1036.63,96.24,858.20,0.45,12.41,0.00,0.00,303.00,0.00,79DAAFB4
2026-01-29T19:19:00Z,0.00,73.00,12.97,W,3.67,4.46,1036.83,96.13,858.40,0.46,12.37,0.00,0.00,277.00,2.99,79DAAFB4
2026-01-29T19:01:51Z,0.00,73.00,13.15,W,2.77,2.81,1036.83,96.07,858.40,0.47,12.54,0.00,0.00,275.00,2.70,79DAAFB4
2026-01-29T18:44:43Z,0.00,73.00,13.16,S,0.00,0.00,1036.93,96.01,858.50,0.48,12.54,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T18:27:35Z,0.00,73.00,13.15,S,0.00,0.00,1037.03,96.00,858.60,0.48,12.53,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T18:10:27Z,0.00,73.00,13.09,S,0.00,0.00,1037.13,95.93,858.70,0.48,12.46,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T17:53:19Z,0.00,73.00,13.23,S,0.00,0.00,1037.23,95.85,858.80,0.49,12.58,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T17:36:11Z,0.00,73.00,13.31,S,0.00,0.00,1037.43,95.78,859.00,0.50,12.65,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T17:18:52Z,0.00,73.00,13.28,S,0.00,0.00,1037.53,95.74,859.10,0.51,12.61,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T17:01:33Z,0.00,73.00,13.12,S,0.00,0.00,1037.73,95.67,859.30,0.51,12.44,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T16:44:25Z,0.00,73.00,13.06,S,0.00,0.00,1037.73,95.55,859.30,0.53,12.37,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T16:27:06Z,0.00,73.00,13.08,S,0.00,0.00,1037.83,95.51,859.40,0.53,12.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T16:09:57Z,0.00,73.00,12.77,S,0.00,0.00,1037.73,95.40,859.30,0.54,12.05,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T15:53:00Z,0.00,73.00,12.47,S,0.00,0.00,1037.83,95.13,859.40,0.57,11.71,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T15:35:52Z,0.00,73.00,12.54,S,0.00,0.00,1037.93,94.99,859.50,0.58,11.76,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T15:18:44Z,0.00,73.00,12.45,S,0.00,0.00,1037.93,94.87,859.50,0.60,11.65,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T15:01:36Z,0.00,73.00,12.64,S,0.00,0.00,1037.93,94.47,859.50,0.64,11.78,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T14:44:28Z,0.00,73.00,12.81,S,0.00,0.00,1037.83,94.23,859.40,0.67,11.91,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T14:27:09Z,0.00,73.00,12.90,S,0.00,0.00,1037.73,93.67,859.30,0.73,11.91,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T14:09:50Z,0.00,73.00,13.17,S,0.00,0.00,1037.73,93.10,859.30,0.79,12.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T13:52:41Z,0.00,73.00,13.59,S,0.00,0.00,1037.53,92.66,859.10,0.84,12.42,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T13:35:33Z,0.00,73.00,13.99,S,0.00,0.00,1037.63,92.37,859.20,0.88,12.77,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T13:18:25Z,0.00,73.00,14.33,S,0.00,0.00,1037.63,92.17,859.20,0.90,13.08,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T13:01:06Z,0.00,73.00,14.85,S,0.00,0.00,1037.43,91.84,859.00,0.95,13.54,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T12:43:57Z,0.00,73.00,15.04,S,0.00,0.00,1037.23,91.80,858.80,0.95,13.72,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T12:26:48Z,0.00,73.00,15.10,S,0.00,0.00,1036.93,90.71,858.50,1.08,13.59,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T12:09:40Z,0.00,73.00,15.59,S,0.00,0.00,1036.73,89.38,858.30,1.23,13.85,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T11:52:32Z,0.00,73.00,16.66,S,0.00,0.00,1036.63,86.94,858.20,1.53,14.48,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T11:33:48Z,0.00,73.00,17.35,S,0.00,0.00,1036.43,84.67,858.00,1.82,14.74,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T11:15:42Z,0.00,73.00,17.83,S,0.00,0.00,1031.92,82.62,857.70,2.07,14.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T10:58:23Z,0.00,73.00,18.26,NW,0.61,1.91,1031.72,81.99,857.50,2.16,15.13,0.00,0.00,305.00,0.00,79DAAFB4
2026-01-29T10:41:14Z,0.00,73.00,18.82,S,0.00,0.00,1031.52,80.22,857.30,2.40,15.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T10:24:06Z,0.00,73.00,19.23,S,0.00,0.00,1031.42,77.61,857.20,2.73,15.22,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T10:06:58Z,0.00,73.00,19.65,S,0.00,0.00,1031.32,74.25,857.10,3.17,14.94,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T09:32:42Z,0.00,73.00,20.61,NW,0.00,0.00,1031.02,71.11,856.80,3.62,15.19,0.00,0.00,317.00,0.00,79DAAFB4
2026-01-29T09:15:34Z,0.00,73.00,21.17,NW,2.66,3.42,1030.92,68.20,856.70,4.03,15.08,0.00,0.00,308.00,2.05,79DAAFB4
2026-01-29T08:58:26Z,0.00,73.00,21.34,W,1.98,2.20,1030.82,66.75,856.60,4.24,14.91,0.00,0.00,272.00,1.76,79DAAFB4
2026-01-29T08:41:07Z,0.00,73.00,21.66,S,0.00,0.00,1030.72,66.76,856.50,4.26,15.21,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T08:23:59Z,0.00,73.00,22.29,NW,3.71,4.10,1030.72,64.61,856.50,4.60,15.30,0.00,0.00,310.00,3.13,79DAAFB4
2026-01-29T08:06:39Z,0.00,73.00,22.67,S,0.00,0.00,1030.52,62.59,856.30,4.90,15.17,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T07:49:20Z,0.00,73.00,23.41,S,0.00,0.00,1030.42,60.10,856.20,5.32,15.23,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T07:32:12Z,0.00,73.00,23.85,N,2.81,3.06,1030.42,57.78,856.20,5.70,15.03,0.00,0.00,4.00,2.59,79DAAFB4
2026-01-29T07:15:03Z,0.00,73.00,25.31,NE,3.53,3.71,1030.52,53.10,856.30,6.57,15.07,0.00,0.00,51.00,3.38,79DAAFB4
2026-01-29T06:57:55Z,0.00,73.00,25.54,S,0.00,0.00,1030.62,53.06,856.40,6.60,15.27,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T06:40:46Z,0.00,73.00,24.34,ENE,2.81,4.82,1030.72,52.56,856.50,6.52,14.02,0.00,0.00,64.00,0.00,79DAAFB4
2026-01-29T06:23:38Z,0.00,73.00,24.00,WNW,0.00,0.00,1031.02,54.04,856.80,6.26,14.13,0.00,0.00,296.00,0.00,79DAAFB4
2026-01-29T06:06:30Z,0.00,73.00,23.68,NW,3.31,3.64,1031.22,52.74,857.00,6.41,13.46,0.00,0.00,305.00,3.06,79DAAFB4
2026-01-29T05:49:22Z,0.00,73.00,24.98,S,0.00,0.00,1031.32,50.09,857.10,6.99,13.87,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T05:32:03Z,0.00,73.00,26.83,S,0.00,0.00,1031.62,47.52,857.40,7.67,14.74,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T05:14:54Z,0.00,73.00,26.35,SSW,3.53,4.57,1031.92,48.62,857.70,7.41,14.66,0.00,0.00,193.00,2.45,79DAAFB4
2026-01-29T04:57:35Z,0.00,73.00,25.65,SSE,2.30,4.07,1032.32,48.90,858.10,7.27,14.11,0.00,0.00,149.00,0.00,79DAAFB4
2026-01-29T04:40:16Z,0.00,73.00,26.00,S,0.00,0.00,1032.62,53.32,858.40,6.62,15.78,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T04:23:08Z,0.00,73.00,24.66,ESE,0.00,0.00,1032.72,51.79,858.50,6.68,14.09,0.00,0.00,119.00,0.00,79DAAFB4
2026-01-29T04:05:48Z,0.00,73.00,24.12,WNW,3.71,4.75,1033.12,54.66,858.90,6.18,14.42,0.00,0.00,300.00,2.52,79DAAFB4
2026-01-29T03:48:39Z,0.00,73.00,23.68,S,0.00,0.00,1033.32,51.83,859.10,6.54,13.20,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T03:31:31Z,0.00,73.00,23.01,S,0.00,0.00,1033.42,54.10,859.20,6.13,13.23,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T03:14:23Z,0.00,73.00,23.10,ESE,4.03,4.21,1033.52,57.01,859.30,5.72,14.12,0.00,0.00,121.00,3.85,79DAAFB4
2026-01-29T02:57:15Z,0.00,73.00,21.83,SW,0.00,0.00,1033.72,61.20,859.50,5.01,14.03,0.00,0.00,222.00,0.00,79DAAFB4
2026-01-29T02:40:07Z,0.00,73.00,21.15,W,6.55,7.45,1033.92,62.23,859.70,4.81,13.64,0.00,0.00,269.00,5.87,79DAAFB4
2026-01-29T02:22:59Z,0.00,73.00,20.58,S,0.00,0.00,1033.92,64.63,859.70,4.45,13.69,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T02:05:40Z,0.00,73.00,19.58,WSW,0.54,1.69,1033.92,70.44,859.70,3.64,14.06,0.00,0.00,242.00,0.00,79DAAFB4
2026-01-29T01:48:21Z,0.00,73.00,18.86,S,0.00,0.00,1033.92,74.61,859.70,3.08,14.25,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T01:31:13Z,0.00,73.00,17.48,S,0.00,0.00,1033.72,83.40,859.50,1.97,14.64,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T01:13:53Z,0.00,73.00,14.24,S,0.00,0.00,1033.82,95.20,859.60,0.57,13.48,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T00:56:44Z,0.00,73.00,11.42,S,0.00,0.00,1033.62,96.48,859.40,0.42,10.88,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T00:39:36Z,0.00,73.00,10.42,S,0.00,0.00,1033.42,96.56,859.20,0.41,9.90,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-29T00:22:28Z,0.00,73.00,9.48,W,4.18,4.36,1033.32,96.62,859.10,0.41,8.97,0.00,0.00,266.00,4.03,79DAAFB4
2026-01-29T00:05:20Z,0.00,73.00,8.96,S,0.00,0.00,1033.12,96.54,858.90,0.42,8.44,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-28T23:48:12Z,0.00,73.00,8.60,S,0.00,0.00,1032.92,96.48,858.70,0.42,8.07,0.00,0.00,180.00,0.00,79DAAFB4
2026-01-28T23:31:04Z,0.00,73.00,8.49,S,0.00,0.00,1032.72,96.38,858.50,0.43,7.95,0.00,0.00,180.00,0.00,79DAAFB4
